datetime,game_length,game_result,time_per_game,training_steps
2025-02-07 23:14:53,38,W+1.0,12.0832,0
2025-02-07 23:15:00,26,W+1.0,9.4482,0
2025-02-07 23:15:10,32,W+1.0,9.58,0
2025-02-07 23:15:24,42,W+1.0,10.5887,0
2025-02-07 23:15:41,53,B+1.0,11.9676,0
2025-02-07 23:15:53,40,W+1.0,12.0285,0
2025-02-07 23:16:04,35,B+1.0,11.7888,0
2025-02-07 23:16:13,30,W+1.0,11.4954,0
2025-02-07 23:16:21,23,B+1.0,11.0478,0
2025-02-07 23:16:32,35,B+1.0,11.0479,0
2025-02-07 23:16:44,32,W+1.0,11.1727,0
2025-02-07 23:17:02,42,W+1.0,11.7182,0
2025-02-07 23:17:22,38,W+1.0,12.4032,0
2025-02-07 23:17:48,46,W+1.0,13.3697,0
2025-02-07 23:18:05,45,B+1.0,13.5646,0
2025-02-07 23:18:11,22,W+1.0,13.102,0
2025-02-07 23:18:19,27,B+1.0,12.7938,0
2025-02-07 23:18:32,42,W+1.0,12.8294,0
2025-02-07 23:18:45,41,B+1.0,12.8244,0
2025-02-07 23:19:04,43,B+1.0,13.1395,0
2025-02-07 23:19:15,26,W+1.0,13.0183,0
2025-02-07 23:19:32,40,W+1.0,13.1983,0
2025-02-07 23:19:48,38,W+1.0,13.3468,0
2025-02-07 23:20:04,37,B+1.0,13.4681,0
2025-02-07 23:20:24,47,B+1.0,13.6952,0
2025-02-07 23:20:35,39,B+1.0,13.6241,0
2025-02-07 23:20:48,38,W+1.0,13.5804,0
2025-02-07 23:21:02,46,W+1.0,13.589,0
2025-02-07 23:21:10,28,W+1.0,13.4156,0
2025-02-07 23:21:21,38,W+1.0,13.3269,0
2025-02-07 23:21:32,40,W+1.0,13.253,0
2025-02-07 23:21:37,19,B+1.0,13.0033,0
2025-02-07 23:21:44,24,W+1.0,12.8223,0
2025-02-07 23:21:53,31,B+1.0,12.7102,0
2025-02-07 23:22:01,28,W+1.0,12.5598,0
2025-02-07 23:22:06,21,B+1.0,12.3685,0
2025-02-07 23:22:17,39,B+1.0,12.3202,0
2025-02-07 23:22:27,32,W+1.0,12.2482,0
2025-02-07 23:22:38,38,W+1.0,12.2289,0
2025-02-07 23:22:47,30,W+1.0,12.1355,0
2025-02-07 23:22:54,26,W+1.0,12.0124,0
2025-02-07 23:23:03,30,W+1.0,11.9427,0
2025-02-07 23:23:07,14,W+1.0,11.7543,0
2025-02-07 23:23:17,36,W+1.0,11.7333,0
2025-02-07 23:23:29,37,B+1.0,11.7186,0
2025-02-07 23:23:37,29,B+1.0,11.6485,0
2025-02-07 23:23:52,46,W+1.0,11.7118,0
2025-02-07 23:24:05,41,B+1.0,11.7359,0
2025-02-07 23:24:13,30,W+1.0,11.6709,0
2025-02-07 23:24:28,46,W+1.0,11.7322,0
2025-02-07 23:24:33,17,B+1.0,11.5981,0
2025-02-07 23:24:47,49,B+1.0,11.6566,0
2025-02-07 23:25:00,41,B+1.0,11.6662,0
2025-02-07 23:25:14,45,B+1.0,11.7104,0
2025-02-07 23:25:25,34,W+1.0,11.7057,0
2025-02-07 23:25:36,35,B+1.0,11.6853,0
2025-02-07 23:25:50,44,W+1.0,11.734,0
2025-02-07 23:26:01,33,B+1.0,11.7198,0
2025-02-07 23:26:17,46,W+1.0,11.7872,0
2025-02-07 23:26:27,34,W+1.0,11.7675,0
2025-02-07 23:26:42,45,B+1.0,11.8162,0
2025-02-07 23:26:47,20,W+1.0,11.7081,0
2025-02-07 23:27:04,46,W+1.0,11.794,0
2025-02-07 23:27:19,35,B+1.0,11.8327,0
2025-02-07 23:27:37,43,B+1.0,11.9281,0
2025-02-07 23:27:56,39,B+1.0,12.0354,0
2025-02-07 23:28:13,38,W+1.0,12.117,0
2025-02-07 23:28:26,42,W+1.0,12.1328,0
2025-02-07 23:28:37,37,B+1.0,12.1193,0
2025-02-07 23:28:47,33,B+1.0,12.084,0
2025-02-07 23:28:59,35,B+1.0,12.0786,0
2025-02-07 23:29:07,29,B+1.0,12.0265,0
2025-02-07 23:29:20,49,B+1.0,12.04,0
2025-02-07 23:29:27,25,B+1.0,11.9661,0
2025-02-07 23:29:42,46,W+1.0,12.0099,0
2025-02-07 23:29:58,51,B+1.0,12.0593,0
2025-02-07 23:30:10,37,B+1.0,12.0582,0
2025-02-07 23:30:26,47,B+1.0,12.1078,0
2025-02-07 23:30:35,35,B+1.0,12.0746,0
